Date,Close,Volumne,Turnover,future,target,pct_Close,pct_Volumne,pct_Turnover
2005-07-20,3891.15,1.0159931E7,292.03,4105.25,0,0.011127765769552928,0.33770751002147553,0.24774854092368265
2005-07-21,3847.85,6728846.0,219.68,4189.5,0,-0.026404316939869908,-0.7122552663562222,-0.6924617634237479
2005-07-22,3949.45,1.1521502E7,371.8,4298.0,0,-0.03944854365907238,-0.8526815340569311,-1.0318720737228542
2005-07-25,4105.25,2.1345674E7,755.45,4361.15,0,-0.020522501674684855,-0.3764550137887424,-0.2550400156156924
2005-07-26,4189.5,2.938136E7,948.12,4336.0,0,-0.025898078529657476,0.26394435111240594,0.3222165987146387
2005-07-27,4298.0,2.1626316E7,642.62,4320.0,1,-0.014692857688168916,-1.1503037318052691,-0.9579221946594285
2005-07-29,4361.15,4.6503148E7,1258.2,4316.0,1,0.005766805293767602,0.43107301036910445,0.5664123357187916
2005-08-01,4336.0,2.6456896E7,545.54,4297.35,1,0.0036900369003690036,0.3271768540043397,0.13009123723572064
2005-08-02,4320.0,1.7800812E7,474.57,4277.15,1,9.25925925925926E-4,-0.2390517915699576,-0.13643930084221234
2005-08-03,4316.0,2.2056128E7,539.32,4117.25,1,0.004321108049988415,0.4507044482150267,0.35201736172451137
2005-08-04,4297.35,1.2115333E7,349.47,4110.85,1,0.004700616625002713,-0.23963014471001334,-0.05184993004805599
2005-08-05,4277.15,1.5018532E7,367.59,4213.1,1,0.037384685127853395,0.0682879658278186,-0.16289889681266106
2005-08-08,4117.25,1.3992947E7,427.47,4265.25,0,0.001554411887485579,-0.14412232105217007,-0.09158535987247254
2005-08-09,4110.85,1.6009643E7,466.62,4263.25,0,-0.02487320081515416,0.3580132923638585,0.3064806722003186
2005-08-10,4213.1,1.0277978E7,323.61,4213.0,1,-0.012378035445386407,-0.9044666178503203,-0.7810327599298834
2005-08-11,4265.25,1.9574066E7,576.36,4224.55,1,4.6890569134282867E-4,0.2690767467525654,0.2345929538682392
2005-08-12,4263.25,1.430714E7,441.15,4222.75,1,0.011786782384331203,0.4826023230359107,0.43266462146200335
2005-08-16,4213.0,7402481.0,250.28,4174.9,1,-0.002741468000830762,-0.25942342844243704,-0.22734534990412958
2005-08-17,4224.55,9322858.0,307.18,4113.15,1,4.2603467131644714E-4,-0.2232650116520063,-0.08216687725034608
2005-08-18,4222.75,1.1404326E7,332.42,4036.05,1,0.011331501428275412,0.2437532915141149,0.2978762274575752
2005-08-19,4174.9,8624484.0,233.4,4014.2,1,0.014790773777674076,0.17432521180397575,0.08089113160987028
2005-08-22,4113.15,7121019.0,214.52,4038.05,1,0.018744722498854723,-0.20652662210281983,-0.27451984997563444
2005-08-23,4036.05,8591699.0,273.41,4042.25,1,0.005413733078605955,-0.5047410296845828,-0.3677626511326641
2005-08-24,4014.2,1.2928282E7,373.96,3981.2,1,-0.0059414324015641985,-0.33696279211731306,-0.2464970191989976
2005-08-25,4038.05,1.7284632E7,466.14,4046.4,1,-0.0010400938871705813,0.4600472257667968,0.49661048928945256
2005-08-26,4042.25,9332885.0,234.65,4062.6,1,0.015102986907817428,-0.018868656369386314,-0.07658215081237366
2005-08-29,3981.2,9508984.0,252.62,4064.65,0,-0.016376959703489208,0.25115553880414565,0.12255558567609084
2005-08-30,4046.4,7120750.0,221.66,4089.45,1,-0.004003607083698412,0.0740843310044588,0.05855820072129202
2005-08-31,4062.6,6593214.0,208.68,4129.35,1,-5.045548757512586E-4,0.07806951207711443,0.08534597557833211
2005-09-01,4064.65,6078485.0,190.87,4169.1,0,-0.006101398502691424,-0.28062502416309326,-0.25855298038445723
2005-09-02,4089.45,7784260.0,240.22,4222.05,0,-0.009756849199961767,0.12799109998895206,0.12559319796700236
2005-09-05,4129.35,6787944.0,210.05,4314.15,0,-0.00962621213022394,-6.717792604063911E-4,-0.5059271731896869
2005-09-06,4169.1,6792504.0,316.32,4363.15,0,-0.012700512290654001,0.0036116283479553342,0.21181081957717257
2005-09-08,4222.05,6767972.0,249.32,4408.05,0,-0.02181407181743724,-1.0404288020104102,-0.9375099605641223
2005-09-09,4314.15,1.3809565E7,483.06,4424.8,0,-0.011357973438377685,0.12973000959841965,0.2985343273794595
2005-09-12,4363.15,1.201805E7,338.85,4452.3,0,-0.0102907081692589,-0.34783338395163943,-0.4727755018558668
2005-09-13,4408.05,1.6198329E7,499.05,4485.15,1,-0.00379986632233332,-0.048187624785247914,-0.47400058827594177
2005-09-14,4424.8,1.6978888E7,735.6,4538.0,0,-0.0062149704424745555,0.4972078854634061,0.49684610195592954
2005-09-15,4452.3,8536851.0,370.12,4612.0,0,-0.00737823127311969,-0.021643226524628342,0.057521908639875094
2005-09-16,4485.15,8721616.0,348.83,4568.15,1,-0.01178335146137095,-0.30056138678887034,-0.1144684365748678
2005-09-19,4538.0,1.1342997E7,388.76,4420.25,1,-0.01630674305861613,-0.31302141753189217,-0.4991511032988123
2005-09-20,4612.0,1.4893598E7,582.81,4397.95,1,0.009507826898579793,-0.44715628822531667,-0.3714761258504901
2005-09-21,4568.15,2.1553364E7,799.31,4486.45,1,0.03237632422435787,0.23469737717045006,0.2322878275978847
2005-09-22,4420.25,1.6494846E7,613.64,4549.5,0,0.00504491933431367,0.3454344466144152,0.20704324241849761
2005-09-23,4397.95,1.0796958E7,486.59,4604.05,0,-0.02012301096413657,0.34577470802424165,0.47693128467910195
2005-09-26,4486.45,7063643.0,254.52,4600.05,0,-0.014053383397273692,-0.8810819006566442,-1.0032216595665417
2005-09-27,4549.5,1.3287291E7,509.86,4622.1,1,-0.011990285676997472,0.01629466834134964,-0.032597174900335736
2005-09-28,4604.05,1.3070779E7,526.48,4622.4,1,8.688003322482521E-4,-0.13772736881252448,-0.13840981199761462
2005-09-29,4600.05,1.4870983E7,599.35,4692.85,0,-0.004793490050103483,0.15969273853651772,0.233936709183024
2005-09-30,4622.1,1.2496195E7,459.14,4601.45,1,-6.486330481073384E-5,0.3245091005702136,0.2585921662202312
2005-10-03,4622.4,8441066.0,340.41,4465.25,1,-0.015241042921617147,-0.41191704933950285,-0.11923855321884198
2005-10-04,4692.85,1.1918085E7,381.0,4414.25,1,0.019476416344386932,0.0839786761044245,-0.024094468965305118
2005-10-05,4601.45,1.091722E7,390.18,4370.8,1,0.029599406606909972,-0.1643257166201652,-0.2963247662297783
2005-10-06,4465.25,1.27112E7,505.8,4489.4,1,0.011421532948883041,0.004350336710932092,-0.11198105182956446
2005-10-07,4414.25,1.2655902E7,562.44,4390.7,1,0.009843165954012573,0.2326964131043366,0.3335289017914997
2005-10-10,4370.8,9710919.0,374.85,4274.85,1,-0.027134644219819072,-0.9486963077335935,-0.7836734012668641
2005-10-11,4489.4,1.8923632E7,668.61,4271.6,1,0.021985055726428497,0.2976441308941117,0.16746679402978099
2005-10-13,4390.7,1.3291124E7,556.64,4233.45,1,0.02638533548246616,-0.13125052478631605,-0.07683593951309158
2005-10-14,4274.85,1.5035591E7,599.41,4152.9,1,7.602605765712956E-4,0.1809801822888106,0.07390599052025953
2005-10-17,4271.6,1.2314447E7,555.11,4077.95,1,0.008931056623180191,0.30566707542774757,0.32292695858194276
2005-10-18,4233.45,8550326.0,375.85,4132.15,1,0.019027103013504104,-0.4890833402141626,-0.4284954521623472
2005-10-19,4152.9,1.2732148E7,536.9,4049.15,1,0.01804761803422613,-0.11574763347080162,-0.260383649536126
2005-10-20,4077.95,1.4205864E7,676.7,4120.9,1,-0.013290979982797393,0.026859612340368738,0.2450421225550198
2005-10-21,4132.15,1.38243E7,510.88,4128.55,1,0.020086396176702714,0.22587697026250877,0.2109497700070894
2005-10-24,4049.15,1.0701709E7,403.11,3944.2,1,-0.01771976877380343,-0.4340508604747148,-0.5455335818285383
2005-10-25,4120.9,1.5346795E7,623.02,3876.55,1,-0.001856366940482864,0.34679332069008545,0.3908542296102105
2005-10-26,4128.55,1.0024629E7,379.51,4003.85,1,0.044652447526808726,-0.8312228811659763,-0.9017416191854088
2005-10-27,3944.2,1.835733E7,721.73,4025.25,0,0.017151742604644145,0.32603951663994707,0.327144488577589
2005-10-28,3876.55,1.2372115E7,485.62,4014.65,0,-0.03283848969436306,0.2842976322156721,0.29729005512293377
2005-10-31,4003.85,8854752.0,341.25,4032.8,1,-0.005344831055557486,0.7754803296580186,0.7821245242387821
2005-11-01,4025.25,1988066.0,74.35,4076.95,1,0.0026334010698093285,-3.1198350557778265,-3.8008070226961923
2005-11-02,4014.65,8190504.0,356.94,4094.7,1,-0.004520978647173931,-0.6257473288579066,-0.6082534427818926
2005-11-07,4032.8,1.331569E7,574.05,4081.4,1,-0.010947704277225285,0.03581519245341398,0.1950004439017207
2005-11-08,4076.95,1.2838786E7,462.11,4165.3,0,-0.004353744885903727,-0.08044911722961968,-0.2796953195063933
2005-11-09,4094.7,1.3871655E7,591.36,4259.7,0,0.0032481131674418824,0.19053552009475438,0.17867284862318944
2005-11-10,4081.4,1.1228612E7,485.7,4318.85,0,-0.020556648295005437,-0.14390398385837894,-0.005764850159763319
2005-11-11,4165.3,1.2844454E7,488.5,4380.35,0,-0.022663528449684393,0.04872429766185468,0.03303994810324974
2005-11-14,4259.7,1.2218617E7,472.36,4346.1,0,-0.013885930847631085,0.13038284120044027,0.2333177975967891
2005-11-16,4318.85,1.0625519E7,362.15,4251.95,1,-0.01423990150373007,-0.018049000712341674,-0.2948778416256065
2005-11-17,4380.35,1.0817299E7,468.94,4190.95,1,0.00781900972215116,0.3013384394755105,0.31888942672065346
2005-11-18,4346.1,7557631.0,319.4,4260.75,1,0.021663077294175263,-0.031236375525611135,-0.04990608248593865
2005-11-21,4251.95,7793704.0,335.34,4318.35,1,0.014346358070526921,-0.3269931729508845,-0.44378842055651124
2005-11-22,4190.95,1.0342192E7,484.16,4367.65,0,-0.01665488765902534,0.06814454808032959,0.06396645940691291
2005-11-23,4260.75,9637428.0,453.19,4375.25,0,-0.013518769619491873,-0.30313108435155106,-0.02842076129973273
2005-11-24,4318.35,1.2558832E7,466.07,4407.55,0,-0.01141635197995111,0.23991840961006564,0.26918707490521
2005-11-25,4367.65,9545737.0,340.61,4348.25,1,-0.0017400885662039137,0.5650887930392383,0.5396494236952102
2005-11-26,4375.25,4151548.0,156.8,4298.2,1,-0.007382390649105766,-1.740473673916332,-1.7154335155208058
2005-11-28,4407.55,1.1377208E7,425.78,4336.4,1,0.013454142849261443,0.25304740846787716,0.017262450384207696
2005-11-29,4348.25,8498235.0,418.43,4343.45,1,0.011510332820674984,-0.29137403237260445,-0.09734008483920417
2005-11-30,4298.2,1.09744E7,459.16,4270.25,1,-0.008887372689831795,0.06367974558973612,0.15086241933355954
2005-12-01,4336.4,1.0275553E7,389.89,4229.7,1,-0.0016258401271846347,0.03699100184681058,-0.07773986616693472
2005-12-02,4343.45,9895450.0,420.2,4276.65,1,0.01685300671606606,0.23425958395019933,0.23979059219060864
2005-12-05,4270.25,7577346.0,319.44,4266.85,1,0.00949588541361747,-0.08444143899460313,-0.2917292816465582
2005-12-06,4229.7,8217188.0,412.63,4314.5,0,-0.011100008242494654,0.10362863792333825,0.09972613093943818
2005-12-07,4276.65,7365652.0,371.48,4366.75,0,0.0022914675999383006,0.16101385186267286,0.18690110137827756
2005-12-08,4266.85,6179680.0,302.05,4429.8,0,-0.011167465754169275,0.030394777723118348,0.13802351970290902
2005-12-09,4314.5,5991850.0,260.36,4519.55,0,-0.012110325646077181,-0.5448337324866277,-0.5061454782267453
2005-12-12,4366.75,9256412.0,392.14,4406.1,1,-0.014438611023644587,-0.8788364217150231,-0.40919048029657473
2005-12-13,4429.8,1.7391284E7,552.6,4520.15,0,-0.02026050926839377,-0.2404050212738749,-0.2921101177649424
2005-12-14,4519.55,2.1572236E7,714.02,4595.85,1,0.025101992882915994,0.33291324088981783,0.28074846151268573
2005-12-15,4406.1,1.4390553E7,513.56,4578.35,0,-0.025884524218631993,-0.49851197518260765,-0.8459186750156017
2005-12-16,4520.15,2.1564416E7,947.99,4511.05,1,-0.016747275410766482,0.06816043615556294,0.19349359652039277
2005-12-19,4595.85,2.0094576E7,764.56,4522.45,1,0.0038077830277633493,0.027123637741846358,0.12390130371879698
2005-12-20,4578.35,1.9549538E7,669.83,4469.8,1,0.014699682534807109,0.28742955460123915,0.04453371202957403
2005-12-21,4511.05,1.3930423E7,640.0,4335.15,1,-0.0025272145328906993,0.3489175454327553,0.3268750190734863
2005-12-22,4522.45,9069854.0,430.8,4451.95,1,0.01164200562773956,-0.08743955525634702,-0.01826839799853419
2005-12-23,4469.8,9862918.0,438.67,4453.6,1,0.030124369821337864,0.1520795367050603,0.07841891025389063
2005-12-26,4335.15,8362970.0,404.27,4441.55,0,-0.02694261919422976,-0.15842386137939032,-0.15761744119608195
2005-12-27,4451.95,9687864.0,467.99,4534.2,1,-3.7060215666545365E-4,-0.2867520642321156,-0.20673519096326493
2005-12-28,4453.6,1.2465879E7,564.74,4556.25,0,0.002705742029934745,0.04181534250412666,0.0672344288694111
2005-12-29,4441.55,1.1944614E7,526.77,4600.25,0,-0.02085992383271693,0.09154176099788575,0.15315986142330776
2005-12-30,4534.2,1.0851183E7,446.09,4694.15,0,-0.004862997604361471,-0.7243452626317334,-1.1168598383975565
2006-01-02,4556.25,1.8711186E7,944.31,4760.45,0,-0.009657064471879287,0.3518491024566802,0.40990778249790344
2006-01-03,4600.25,1.2127672E7,557.23,4755.6,0,-0.020411912905548613,-1.085383905501402,-0.5043340077654623
2006-01-04,4694.15,2.5290852E7,838.26,4695.6,1,-0.01412402551006026,-0.334679432705549,-0.14637464602580505
2006-01-05,4760.45,3.375518E7,960.96,4629.1,1,0.0010188317191146697,0.44192624657904356,0.43473193495401435
2006-01-06,4755.6,1.883788E7,543.2,4635.35,1,0.012616704257696185,0.31728586231571704,0.13814434252317667
2006-01-09,4695.6,1.2860887E7,468.16,4602.55,1,0.014162194100215783,-0.4680789901971769,-0.2535031234300308
2006-01-10,4629.1,1.8880798E7,586.84,4558.15,1,-0.001350154429186879,0.03273113774110607,0.03569969880768029
2006-01-12,4635.35,1.8262808E7,565.89,4504.05,1,0.00707611987826651,0.36725037026069596,0.3147078447145038
2006-01-13,4602.55,1.1555785E7,387.8,4441.75,1,0.009646805407413648,0.017434384596113548,-0.021067595886815824
2006-01-16,4558.15,1.1354317E7,395.97,4489.0,1,0.011868871979930352,0.2246591318526689,0.1888526871954032
2006-01-17,4504.05,8803466.0,321.19,4509.4,1,0.01383195288441587,-1.0941351962965495,-0.7901864499635811
2006-01-18,4441.75,1.8435648E7,574.99,4491.7,1,-0.010637699105082457,0.3048778648843805,0.21831684187776706
2006-01-19,4489.0,1.2815027E7,449.46,4492.3,1,-0.004544420214691468,-0.16934384921701687,-0.11647311684859456
2006-01-20,4509.4,1.4985173E7,501.81,4494.95,1,0.0039250692807374695,0.21884905833252644,0.27155694321885315
2006-01-23,4491.7,1.1705682E7,365.54,4666.9,0,-1.334927419300485E-4,-0.38335459651133524,-0.5010942965090627
2006-01-24,4492.3,1.6193109E7,548.71,4601.8,0,-5.899852503687408E-4,-0.8286604505657313,-1.021523092435928
2006-01-25,4494.95,2.9611698E7,1109.23,4617.6,0,-0.038253973806109245,0.341471468471683,0.38988305249409805
2006-01-27,4666.9,1.9500148E7,676.76,4483.8,1,0.013949323752059964,0.43785780497665966,0.2589692169109119
2006-01-30,4601.8,1.0961856E7,501.5,4441.05,1,-0.003433502898725724,0.11017158043309454,0.16598203436565304
2006-01-31,4617.6,9754171.0,418.26,4397.9,1,0.02897615430939177,-0.19761289811302263,-0.016520832737467406
2006-02-01,4483.8,1.1681721E7,425.17,4481.65,1,0.009534323980144666,-0.12971230865726036,-0.16073569202806984
2006-02-02,4441.05,1.3196984E7,493.51,4578.1,0,0.00971614916324639,0.2015713590317303,0.30303340429015885
2006-02-03,4397.9,1.053685E7,343.96,4563.85,0,-0.019043180122259615,-0.6588545912677888,-1.0966682196360693
2006-02-06,4481.65,1.7479102E7,721.17,4581.85,0,-0.021521135611699573,-0.09478255805132323,0.023697555673835604
2006-02-07,4578.1,1.9135816E7,704.08,4611.0,1,0.003112644917330502,0.3299936098883894,0.35111069192737954
2006-02-08,4563.85,1.2821119E7,456.87,4540.0,1,-0.00394403839189281,-0.9351418546228297,-0.49731876551529
2006-02-10,4581.85,2.4810684E7,684.08,4515.8,1,-0.006362037544323204,0.15659173281961916,0.24068825327554944
2006-02-13,4611.0,2.0925536E7,519.43,4548.1,1,0.015397961396660161,0.25624199064721687,0.13553317076248766
2006-02-14,4540.0,1.5563535E7,449.03,4452.3,1,0.005330439496145374,0.25334077380235276,0.2795358647638291
2006-02-15,4515.8,1.1620657E7,323.51,4449.3,1,-0.007152729165544846,-0.1605347270812657,-0.01437357038767728
2006-02-16,4548.1,1.3486176E7,328.16,4466.6,1,0.02106380486615022,0.13092117439369025,-0.10537538452696685
2006-02-17,4452.3,1.172055E7,362.74,4452.1,1,6.738090720758562E-4,0.2214588905810734,0.16739263068698457
2006-02-20,4449.3,9124930.0,302.02,4394.9,1,-0.0038883181013164157,0.17039506056484816,0.20839676005606375
2006-02-21,4466.6,7570087.0,239.08,4497.75,1,0.0032463170382341943,-0.09302521886472374,-0.10552951118583218
2006-02-22,4452.1,8274296.0,264.31,4560.05,0,0.012847913132638751,-1.107021552045032,-1.1720329618943044
2006-02-23,4394.9,1.743412E7,574.09,4579.05,0,-0.023402147930923572,0.09987031177943022,0.12654813882066038
2006-02-24,4497.75,1.5692969E7,501.44,4572.7,1,-0.013851326705019176,0.17121718649925327,0.1977504849619498
2006-02-27,4560.05,1.3006063E7,402.28,4656.35,0,-0.0041666211584945765,-0.4973665743430583,-0.7828129775720682
2006-02-28,4579.05,1.9474844E7,717.19,4624.0,1,0.0013866652790061394,0.5432313090672254,0.4959215998786769
2006-03-01,4572.7,8895499.0,361.52,4634.45,1,-0.018293327524402315,-0.8015550336186874,-0.6549845533879096
2006-03-02,4656.35,1.6025731E7,598.31,4621.8,1,0.006947522625614697,0.1456239968086323,0.3561364300141053
2006-03-03,4624.0,1.3692E7,385.23,4555.35,1,-0.00225999033574827,0.32954710780017527,0.3250785437658245
2006-03-06,4634.45,9179841.0,260.0,4587.35,1,0.0027296421564299467,-0.5278038040092415,-0.9626538790189303
2006-03-07,4621.8,1.4024996E7,510.29,4656.05,1,0.01437745247292098,0.08043545966073716,0.057986626903132395
2006-03-08,4555.35,1.2896889E7,480.7,4666.3,0,-0.00702470706180501,-0.011917525226432513,0.029519455130146324
2006-03-09,4587.35,1.3050588E7,466.51,4688.0,0,-0.01497590233332088,-0.13493874758746502,-0.22674747818350713
2006-03-10,4656.05,1.4811618E7,572.29,4710.5,1,-0.0022014369325862376,0.2332743796120046,0.27356754975977454
2006-03-13,4666.3,1.1356447E7,415.73,4701.15,1,-0.004650407436466301,-0.9917335060868949,-1.3910709384472513
2006-03-14,4688.0,2.2619016E7,994.04,4707.95,1,-0.004799488054607509,0.6439349527848603,0.5999456845796827
2006-03-16,4710.5,8053841.0,397.67,4661.85,1,0.001984948021706825,-0.03568645072580896,0.0645258701829988
2006-03-17,4701.15,8341254.0,372.01,4607.45,1,-0.0014465169394746859,0.2651287204537831,0.28034194190265743
2006-03-20,4707.95,6129748.0,267.72,4626.0,1,0.009791967999608376,-0.5618035194921553,-0.5310772151034425
2006-03-21,4661.85,9573462.0,409.9,4662.9,1,0.01166916593287708,-0.17061643948657235,-0.027543324501178305
2006-03-22,4607.45,1.1206852E7,421.19,4702.35,0,-0.00402604562201716,0.20207601563757602,-0.19397424376994069
2006-03-23,4626.0,8942216.0,502.89,4660.65,1,-0.00797663258619758,0.13449294895135613,0.2973414164952332
2006-03-24,4662.9,7739551.0,353.36,4680.5,1,-0.008460442243821455,-0.6067813236194193,-0.43097694945115683
2006-03-27,4702.35,1.2435766E7,505.65,4638.45,1,0.008867947823213812,0.5170246850897645,0.48343712971446495
2006-03-28,4660.65,6006168.0,261.2,4661.5,1,-0.004259083619704576,0.18872415823200417,0.09471670879385237
2006-03-29,4680.5,4872659.0,236.46,4724.05,1,0.008984041168144429,-1.2259156653482215,-0.9332656756692401
2006-03-30,4638.45,1.0846128E7,457.14,4824.65,0,-0.004969290111337952,0.05993650452954271,0.1445509361954727
2006-03-31,4661.5,1.0196049E7,391.06,4873.0,0,-0.013418385645714898,0.2605884887371569,0.287654045253044
2006-04-03,4724.05,7539076.0,278.57,4717.6,1,-0.021295308435662182,-0.646697287572111,-0.9067737694099438
2006-04-04,4824.65,1.2414576E7,531.17,4689.45,1,-0.01002147277728114,0.12619440245079655,0.2415987173619556
2006-04-05,4873.0,1.0847926E7,402.84,4575.25,1,0.03188998611609891,-0.046781845672619816,0.03249428174185344
2006-04-07,4717.6,1.1355412E7,389.75,4467.1,1,0.00596699630342452,0.36104106130187086,0.09128925355295862
2006-04-10,4689.45,7255642.0,354.17,4561.7,1,0.02435257664675759,-0.03603347574205012,0.09114266469621195
2006-04-12,4575.25,7517088.0,321.89,4633.75,1,0.023638031220971533,-0.40234436526484724,-0.38584602204918383
2006-04-13,4467.1,1.0541546E7,446.09,4620.9,0,-0.02117707138594986,0.371091014543787,0.24842522413409646
2006-04-17,4561.7,6629673.0,335.27,4624.3,1,-0.01579450678532902,-0.5766445796044541,-0.2824589593766757
2006-04-18,4633.75,1.0452638E7,429.97,4596.1,1,0.002773152987591044,0.25987411024853246,0.24006326238495046
2006-04-19,4620.9,7736268.0,326.75,4520.5,1,-7.357662826726776E-4,0.46451325109212865,0.3841775020024388
2006-04-20,4624.3,4142669.0,201.22,4455.55,1,0.0060981571745553536,-0.8555028171451786,-0.6795050698581362
2006-04-21,4596.1,7686734.0,337.95,4499.3,1,0.01644874916775676,0.02210249502584583,-0.03781624002862214
2006-04-24,4520.5,7516838.0,350.73,4435.8,1,0.014367922865280389,0.012439672106808741,-0.1583553624942257
2006-04-25,4455.55,7423331.0,406.27,4437.05,1,-0.009819214668854657,-0.014906246265995684,0.11093602290452205
2006-04-26,4499.3,7533985.0,361.2,4549.8,1,0.01411330712699871,-0.7086901553427568,-0.5375414357218885
2006-04-27,4435.8,1.2873246E7,555.36,4729.3,0,-2.817981097070863E-4,0.34919483399913276,0.37226302882354995
2006-04-28,4437.05,8377975.0,348.62,4880.7,0,-0.02541102871572138,0.5112949131502541,0.5562790298662941
2006-04-29,4549.8,4094359.0,154.69,4935.3,0,-0.039452285310458586,-2.769096456856861,-2.6925464037237403
2006-05-02,4729.3,1.5432034E7,571.2,4876.55,0,-0.032013278260544564,-0.1768167436645098,-0.1922968548195707
2006-05-03,4880.7,1.8160676E7,681.04,4875.05,1,-0.011186839426736006,-0.08262203455422033,0.08077345017220135
2006-05-04,4935.3,1.9661148E7,626.03,4914.25,1,0.011904038726117472,0.47184625231446303,0.42499563219834186
2006-05-05,4876.55,1.0384109E7,359.97,5047.15,0,3.075945207322912E-4,-0.23203213679671505,-0.20732284531970124
2006-05-08,4875.05,1.2793556E7,434.6,4991.35,0,-0.008040983555656783,-0.022528920028176684,-0.15609755035698755
2006-05-09,4914.25,1.3081781E7,502.44,4871.6,1,-0.027043781318359873,-0.4832003379356374,-0.6462860622666948
2006-05-10,5047.15,1.9402902E7,827.16,4713.05,1,0.011055705847291793,0.5083874566804492,0.5323879042714059
2006-05-11,4991.35,9538710.0,386.79,4685.45,1,0.02399150483478009,0.11424616116854376,0.22125705214514213
2006-05-12,4871.6,8448949.0,301.21,4853.35,1,0.0325458350009126,0.1759670936586314,0.03794692407302132
2006-05-15,4713.05,6962212.0,289.78,4539.5,1,0.005855997818556895,-0.336164138638697,0.01628822292976123
2006-05-16,4685.45,9302658.0,285.06,4330.4,1,-0.035834315881048816,-0.08204730303962587,-0.30495332007400616
2006-05-17,4853.35,1.0065916E7,371.99,4216.3,1,0.06466669235500085,-0.3756168837490796,-0.6225167703526548
2006-05-18,4539.5,1.3846844E7,603.56,4326.65,1,0.04606236318014099,0.025458942124284782,0.03659955421966852
2006-05-19,4330.4,1.3494318E7,581.47,4295.5,1,0.026348628355200035,0.27053297543454957,0.3543088532103736
2006-05-22,4216.3,9843660.0,375.45,4271.95,1,-0.026172260694926754,0.09872882647308014,0.2144892693062183
2006-05-23,4326.65,8871807.0,294.92,4324.05,1,0.00719954307531933,-0.43866531361649325,-0.786619927961052
2006-05-24,4295.5,1.2763561E7,526.91,4337.65,1,0.005482436197765103,-0.03224499808478214,0.06526728641256181
2006-05-25,4271.95,1.3175122E7,492.52,4274.55,1,-0.012195743628324027,0.46704372073366757,0.4797977804552294
2006-05-26,4324.05,7021764.0,256.21,4123.55,1,-0.0031452222501014604,0.23898595851412835,0.31341473974892947
2006-05-29,4337.65,5343661.0,175.91,4075.5,1,0.014547070205494294,0.041662822548062084,-0.15610250061630204
2006-05-30,4274.55,5121029.0,203.37,4176.5,1,0.035325357499499103,-0.7779922745994995,-0.7178050572416562
2006-05-31,4123.55,9105150.0,349.35,4068.35,1,0.011652534094017428,0.26383068922532854,0.20575355267494627
2006-06-01,4075.5,6702932.0,277.47,4079.55,1,-0.024782235308551098,-0.06191723263789637,0.13374419017223343
2006-06-02,4176.5,7117959.0,240.36,3962.0,1,0.025894864681850833,0.042943630329986444,0.07975535912908348
2006-06-05,4068.35,6812288.0,221.19,3704.35,1,-0.0027529467481982976,-0.028404260066515096,-0.3481622537891383
2006-06-06,4079.55,7005786.0,298.2,3829.4,1,0.028814464198543648,0.03916862433422888,0.23011404281343814
2006-06-07,3962.0,6731379.0,229.58,3673.3,1,0.06503026308524736,-0.18384761874201408,-0.23168388691694103
2006-06-08,3704.35,7968927.0,282.77,3541.25,1,-0.03375755568206668,-0.49879437972013047,-0.4618595012825111
2006-06-09,3829.4,1.1943783E7,413.37,3475.45,1,0.040763528880879085,0.43084046319327807,0.41195537967833584
2006-06-12,3673.3,6797918.0,243.08,3661.85,1,0.03594861488928798,-0.18692296670833627,-0.11506494055958476
2006-06-13,3541.25,8068605.0,271.05,3770.45,0,0.018581023318919872,-0.3256006459604851,-0.34945584020114917
2006-06-14,3475.45,1.0695748E7,365.77,3751.55,0,-0.05363338534670119,0.21978565687972454,0.22905104654763056
2006-06-15,3661.85,8344976.0,281.99,3660.4,1,-0.029657099722660365,-0.18872085432001243,-0.23330618398986694
2006-06-16,3770.45,9919847.0,347.78,3685.0,1,0.005012638435334705,0.4645691611977483,0.4053999827133161
2006-06-19,3751.55,5311392.0,206.79,3829.45,0,0.0242966627921831,-0.22312267669191052,-0.1357899450782453
2006-06-20,3660.4,6496484.0,234.87,3802.5,0,-0.006720603844541298,0.12418532855618516,0.10086432040664119
2006-06-21,3685.0,5689716.0,211.18,3790.35,0,-0.039199444008649935,-0.49339914329643164,-0.3213373341352664
2006-06-22,3829.45,8497017.0,279.04,3683.35,1,0.007037551480109531,0.3236990110764754,0.13800891838571377
2006-06-23,3802.5,5746541.0,240.53,3679.3,1,0.0031952405900723207,0.8719659356820042,0.8788093208979245
2006-06-25,3790.35,735753.0,29.15,3609.35,1,0.02822958229271831,-10.475159462482655,-9.69228138856291
2006-06-26,3683.35,8442883.0,311.68,3596.2,1,0.0010995557632987654,0.27627612511034444,0.2685125421883399
2006-06-27,3679.3,6110316.0,227.99,3708.9,1,0.019011755019587056,-0.15584562238679636,-0.1639545099495347
2006-06-28,3609.35,7062582.0,265.37,3719.25,0,0.0036433557644945875,-1.2399432672073754,-1.3331198931326995
2006-06-29,3596.2,1.5819783E7,619.14,3776.85,0,-0.0313386220738783,0.35343740176461336,0.5439803765579422
2006-06-30,3708.9,1.022848E7,282.34,3824.4,0,-0.002790611213235899,0.41041317967087976,0.25146986229691204
2006-07-03,3719.25,6030577.0,211.34,3761.25,1,-0.015487019602406399,-0.39983006601192556,-0.19882655910185268
